Date,Price,Open,High,Low,Vol.,Change %,Sorting order
01/09/2018,73.2,73.2,73.2,73.2,0.01K,-18.67%,809
01/22/2018,71.2,71.2,71.2,71.2,0.00K,-2.73%,808
01/24/2018,85,87,87,85,0.00K,19.38%,807
01/29/2018,90,85,90.4,77.5,5.61K,5.88%,806
02/02/2018,79.2,79.2,79.2,79.2,0.00K,-12.00%,805
02/09/2018,90,90,100,90,3.00K,13.64%,804
02/12/2018,80,80.1,80.1,80,0.50K,-11.11%,803
02/15/2018,80,80,83.6,80,9.50K,0.00%,802
02/20/2018,71.3,71.3,71.3,71.3,0.00K,-10.87%,801
02/21/2018,83.5,72.1,83.5,72.1,0.30K,17.11%,800
03/09/2018,79.9,79.9,79.9,79.9,0.00K,-4.31%,799
03/12/2018,72.4,72.4,72.4,72.4,0.00K,-9.39%,798
03/13/2018,79.9,79.9,79.9,79.9,0.00K,10.36%,797
03/14/2018,80,80,80,80,2.15K,0.13%,796
03/16/2018,73.3,73.1,73.3,73.1,0.01K,-8.37%,795
03/19/2018,78,78,78,78,0.00K,6.41%,794
03/20/2018,79.9,78,79.9,78,0.01K,2.44%,793
03/29/2018,62.1,62.1,62.1,62.1,0.00K,-22.28%,792
04/03/2018,79,79,79,79,0.00K,27.21%,791
04/05/2018,78.8,78.8,78.8,78.8,0.00K,-0.25%,790
04/10/2018,86.1,89,89,86.1,0.01K,9.26%,789
04/11/2018,84.9,84.9,84.9,84.9,0.00K,-1.39%,788
04/12/2018,88.8,80,88.8,77,2.39K,4.59%,787
05/02/2018,74,74,74,74,0.01K,-16.67%,786
05/03/2018,77.1,76.7,84.4,76.7,0.02K,4.19%,785
05/04/2018,80,80,80,80,,3.76%,784
05/08/2018,85,80,85,80,0.60K,6.25%,783
05/09/2018,80,80,80,80,0.00K,-5.88%,782
05/10/2018,78.3,80,80,78.3,0.25K,-2.12%,781
05/14/2018,77,78.2,78.2,77,0.03K,-1.66%,780
05/15/2018,77,74.3,77,74,0.73K,0.00%,779
05/16/2018,77,77,77,77,0.02K,0.00%,778
05/21/2018,76.5,76.5,76.5,76.5,0.00K,-0.65%,777
05/24/2018,71,76,76,71,0.00K,-7.19%,776
05/30/2018,84.6,84.7,84.7,84.6,0.00K,19.15%,775
05/31/2018,84,71,84,63,0.60K,-0.71%,774
06/06/2018,69.9,69.9,69.9,69.9,0.10K,-16.79%,773
06/07/2018,72,72,72,72,0.00K,3.00%,772
06/11/2018,83.3,83.3,83.3,83.3,0.00K,15.69%,771
06/12/2018,82.9,82.9,82.9,82.9,0.00K,-0.48%,770
06/18/2018,83,76.1,83,75.4,0.80K,0.12%,769
06/19/2018,84.5,84.5,84.5,84.5,0.10K,1.81%,768
06/20/2018,84.3,84.3,84.3,84.3,0.00K,-0.24%,767
06/22/2018,83.4,70.2,83.4,70.2,0.00K,-1.07%,766
06/25/2018,83.3,83.3,83.3,83.3,0.01K,-0.12%,765
06/26/2018,71,71,71,71,0.00K,-14.77%,764
06/29/2018,83.3,83.3,83.3,83.3,0.00K,17.32%,763
07/02/2018,72,72,72,72,0.01K,-13.57%,762
07/04/2018,71.6,71.6,71.6,71.6,0.01K,-0.56%,761
07/06/2018,80.8,71.6,80.8,71.6,0.35K,12.85%,760
07/17/2018,75,75,75,75,0.01K,-7.18%,759
07/18/2018,75,75,75,75,0.12K,0.00%,758
07/19/2018,75,75,75,75,0.00K,0.00%,757
07/23/2018,74,74,74,74,2.01K,-1.33%,756
07/31/2018,75,75,75,75,0.50K,1.35%,755
08/06/2018,74.9,74.9,74.9,74.9,0.00K,-0.13%,754
08/07/2018,78.5,74.9,78.5,74.9,0.33K,4.81%,753
08/09/2018,78.5,78.5,78.5,78.5,0.12K,0.00%,752
08/14/2018,60.9,81,81,60.9,0.00K,-22.42%,751
08/15/2018,85.7,85.7,85.7,85.7,0.00K,40.72%,750
08/20/2018,71,71,71,71,0.01K,-17.15%,749
08/21/2018,70,70,70,70,0.05K,-1.41%,748
08/27/2018,81,79.9,81,79.9,0.33K,15.71%,747
08/29/2018,70,70,70,70,0.00K,-13.58%,746
09/05/2018,80,64,80,64,0.00K,14.29%,745
09/06/2018,75,75,75,75,0.00K,-6.25%,744
09/27/2018,84.8,84.8,84.8,84.8,0.00K,13.07%,743
10/12/2018,84.5,84.5,84.5,84.5,0.00K,-0.35%,742
10/18/2018,80,80,80,80,0.00K,-5.33%,741
10/29/2018,75,75,75,75,0.10K,-6.25%,740
11/02/2018,84.5,75,84.5,75,1.10K,12.67%,739
11/05/2018,89.5,89.5,89.5,89.5,0.00K,5.92%,738
11/09/2018,81.9,81.9,81.9,81.9,0.00K,-8.49%,737
11/13/2018,81,81,81,81,0.00K,-1.10%,736
11/21/2018,80,80,80,80,0.00K,-1.23%,735
11/26/2018,60.5,60.5,60.5,60.5,0.00K,-24.38%,734
12/31/2018,99.9,80.2,99.9,80.2,0.10K,65.12%,733
01/09/2019,74.8,74.8,74.8,74.8,0.00K,-25.13%,732
01/21/2019,90.1,86.7,90.1,86.7,1.02K,20.45%,731
01/22/2019,46.5,44.5,46.5,44.5,0.20K,-48.39%,730
01/24/2019,46.25,46.25,46.25,46.25,0.00K,-0.54%,729
01/29/2019,40,40,40,40,0.02K,-13.51%,728
01/30/2019,45.5,45.5,45.5,45.5,0.00K,13.75%,727
02/06/2019,40,40,40,40,0.02K,-12.09%,726
02/08/2019,42.45,42.45,42.45,42.45,0.02K,6.13%,725
02/25/2019,34.9,34.9,34.9,34.9,0.02K,-17.79%,724
02/26/2019,43.95,35.15,43.95,35.15,0.02K,25.93%,723
03/05/2019,43.95,43.9,43.95,43.9,0.02K,0.00%,722
03/06/2019,42,42,42,42,0.02K,-4.44%,721
03/07/2019,42,42,42,42,0.04K,0.00%,720
03/11/2019,40,40,40,40,0.10K,-4.76%,719
03/12/2019,45,45,45,45,0.02K,12.50%,718
03/15/2019,44.9,44.9,44.9,44.9,0.02K,-0.22%,717
03/18/2019,34.9,34.9,34.9,34.9,0.00K,-22.27%,716
03/21/2019,46.5,35.45,46.5,34.9,1.07K,33.24%,715
03/22/2019,46.5,46.5,46.5,46.5,0.24K,0.00%,714
03/28/2019,45.5,45.5,45.5,45.5,0.02K,-2.15%,713
04/01/2019,47,45.5,47,45.5,1.14K,3.30%,712
04/02/2019,45,45,45,45,0.05K,-4.26%,711
04/04/2019,45,45,45.05,45,0.26K,0.00%,710
04/24/2019,37.65,40,40,37.65,0.07K,-16.33%,709
05/06/2019,34.15,35,35,34.15,0.01K,-9.30%,708
05/13/2019,36,35.15,36,35.1,0.19K,5.42%,707
05/14/2019,41,35.3,41,35.3,0.31K,13.89%,706
05/15/2019,41,40.9,41,40.9,0.40K,0.00%,705
05/16/2019,44.95,37.5,44.95,37.5,2.44K,9.63%,704
05/17/2019,41,41,41,41,0.62K,-8.79%,703
05/24/2019,45,45,45,45,0.20K,9.76%,702
05/30/2019,42.35,36.25,42.35,36,0.99K,-5.89%,701
05/31/2019,44,44,44,44,0.60K,3.90%,700
06/10/2019,37.5,37.55,40,37.5,10.14K,-14.77%,699
06/11/2019,40,39.85,40,39.85,0.40K,6.67%,698
06/12/2019,43,40,43,40,2.49K,7.50%,697
06/20/2019,39,39,39,39,0.99K,-9.30%,696
06/21/2019,37.9,39,39,37.75,0.23K,-2.82%,695
06/24/2019,37.8,37.8,37.8,37.8,0.00K,-0.26%,694
06/26/2019,39.6,39.6,39.6,39.6,0.05K,4.76%,693
06/27/2019,39.75,39.5,39.75,39.5,0.84K,0.38%,692
06/28/2019,42.5,37.5,42.5,37.5,1.94K,6.92%,691
07/01/2019,37.5,37.55,37.55,37.5,0.24K,-11.76%,690
07/02/2019,39.45,37.45,39.45,36.1,32.16K,5.20%,689
07/04/2019,38.55,38.55,38.55,38.55,0.00K,-2.28%,688
07/05/2019,36.2,36.3,36.3,36.2,5.30K,-6.10%,687
07/08/2019,36.2,36.3,36.3,36.2,4.79K,0.00%,686
07/09/2019,37.5,37.5,37.5,37.5,0.40K,3.59%,685
07/10/2019,36.25,36.25,36.25,36.25,4.40K,-3.33%,684
07/11/2019,37.5,36.15,37.5,36,7.13K,3.45%,683
07/17/2019,37.4,37.4,37.4,37.4,0.52K,-0.27%,682
07/18/2019,38.35,38.35,38.35,38.35,0.40K,2.54%,681
07/19/2019,38.15,38.15,38.15,38.15,0.00K,-0.52%,680
07/23/2019,38.35,37.9,38.35,37.9,1.20K,0.52%,679
07/24/2019,40,38.35,40,38.35,3.45K,4.30%,678
07/25/2019,40.75,40.7,40.75,40.7,1.20K,1.88%,677
07/26/2019,42.5,40.75,42.5,40.75,2.00K,4.29%,676
07/29/2019,42.4,42.4,42.4,42.4,0.50K,-0.24%,675
08/06/2019,41.5,37.75,41.5,37.7,1.53K,-2.12%,674
08/13/2019,39,39,39,39,0.03K,-6.02%,673
08/19/2019,38.25,38.3,38.3,38.25,4.00K,-1.92%,672
08/20/2019,40.35,40.35,40.35,40.35,0.60K,5.49%,671
08/23/2019,39.35,39.35,39.35,39.35,0.04K,-2.48%,670
08/27/2019,40.35,39.85,40.35,39.85,0.20K,2.54%,669
08/30/2019,38,38,38,38,0.10K,-5.82%,668
09/02/2019,37.1,36.55,37.75,36.55,0.20K,-2.37%,667
09/03/2019,39.5,39.7,39.7,39.25,0.38K,6.47%,666
09/04/2019,38.5,39.5,39.5,38.5,1.00K,-2.53%,665
09/09/2019,39.5,39.5,39.5,39.5,1.40K,2.60%,664
09/10/2019,40,40,40,40,0.59K,1.27%,663
09/12/2019,40.5,39.5,40.5,39.5,3.42K,1.25%,662
10/08/2019,40.5,40.5,40.5,40,4.20K,0.00%,661
10/15/2019,36.5,37.5,37.5,36.5,0.20K,-9.88%,660
10/16/2019,37,39.85,40.5,37,0.31K,1.37%,659
10/17/2019,40.5,39.95,40.5,39.95,0.80K,9.46%,658
10/21/2019,37.5,37.5,37.5,37.5,0.10K,-7.41%,657
10/30/2019,40,38.5,40,37.65,0.49K,6.67%,656
10/31/2019,40.5,40.5,40.5,40.5,1.00K,1.25%,655
11/05/2019,40.5,38,40.5,38,3.82K,0.00%,654
11/06/2019,38.5,41.45,41.45,38.5,0.04K,-4.94%,653
11/14/2019,40,40,40,40,1.00K,3.90%,652
11/15/2019,41.5,40,41.5,40,0.29K,3.75%,651
11/18/2019,45,44.7,45,44.65,7.42K,8.43%,650
11/27/2019,41.5,40.5,41.9,40.5,30.01K,-7.78%,649
11/28/2019,40,40.5,40.5,40,0.05K,-3.61%,648
11/29/2019,40.25,40.25,40.25,40.25,0.20K,0.63%,647
12/03/2019,40.5,40.5,40.5,40.5,0.37K,0.62%,646
12/04/2019,45,40.75,45,40.75,6.22K,11.11%,645
12/17/2019,44.5,41.45,44.5,41.45,10.40K,-1.11%,644
12/18/2019,44.5,44.45,44.5,44.45,0.02K,0.00%,643
12/27/2019,37.9,37.9,37.9,37.9,0.10K,-14.83%,642
12/30/2019,40.1,40.1,40.1,40.1,0.00K,5.80%,641
01/21/2020,40.25,40.25,40.25,40.25,0.18K,0.37%,640
01/28/2020,39.95,39.95,39.95,39.95,0.01K,-0.75%,639
01/29/2020,37.5,36.05,39.5,36.05,0.30K,-6.13%,638
01/30/2020,39.5,39.5,39.5,39.5,0.58K,5.33%,637
02/11/2020,39,36.5,39,36.5,0.62K,-1.27%,636
02/12/2020,39,39,39,39,0.20K,0.00%,635
02/13/2020,38.95,35.05,38.95,35.05,0.24K,-0.13%,634
02/14/2020,40,35.05,40,35.05,1.12K,2.70%,633
02/17/2020,40,40,40,40,0.20K,0.00%,632
02/18/2020,35.1,35.1,35.1,35.1,0.03K,-12.25%,631
02/28/2020,40,39.95,40,39.95,2.75K,13.96%,630
03/02/2020,31.7,31.55,31.7,31.55,0.20K,-20.75%,629
03/03/2020,39,38.95,39,38.95,2.10K,23.03%,628
03/04/2020,40.95,37.5,40.95,37.5,0.41K,5.00%,627
03/05/2020,41,41,41,37.5,1.22K,0.12%,626
03/06/2020,39.5,39.5,39.5,39.5,0.20K,-3.66%,625
03/11/2020,40,39.95,40,39.95,0.50K,1.27%,624
05/19/2020,42.5,42.45,42.5,42.45,0.20K,6.25%,623
05/29/2020,42.5,39,42.5,39,2.00K,0.00%,622
06/01/2020,37.9,37.9,37.9,37.9,0.00K,-10.82%,621
06/02/2020,37.9,37.9,37.9,37.9,0.18K,0.00%,620
06/03/2020,37.5,37.95,37.95,37.5,1.40K,-1.06%,619
06/04/2020,37.5,37.5,37.5,37.5,0.40K,0.00%,618
06/08/2020,36.5,36.5,36.5,36.5,0.40K,-2.67%,617
06/11/2020,36,36.5,36.5,36,1.27K,-1.37%,616
06/17/2020,35,35.5,35.5,35,0.57K,-2.78%,615
06/18/2020,35,35,35,35,5.30K,0.00%,614
06/19/2020,35,34.05,35,34.05,1.34K,0.00%,613
06/22/2020,35,35,35,35,50.70K,0.00%,612
06/23/2020,35.5,35.5,35.5,35.5,10.00K,1.43%,611
06/24/2020,35,35,35,35,0.60K,-1.41%,610
06/26/2020,34.95,35,35,34.95,0.76K,-0.14%,609
06/29/2020,35,37.5,37.5,35,10.03K,0.14%,608
07/02/2020,36,36,36,36,0.40K,2.86%,607
07/03/2020,35,34.75,35,34.75,0.30K,-2.78%,606
07/06/2020,35,35,35,35,1.00K,0.00%,605
07/07/2020,35,35,35,35,2.19K,0.00%,604
07/08/2020,35,35,35,35,0.41K,0.00%,603
07/09/2020,35,35,35,35,0.05K,0.00%,602
07/14/2020,36,36,36,36,0.04K,2.86%,601
07/21/2020,39,38.95,39,38.95,0.28K,8.33%,600
07/22/2020,35,39,39,35,7.02K,-10.26%,599
07/23/2020,35,35.95,35.95,35,11.16K,0.00%,598
07/24/2020,35,35,35,35,0.08K,0.00%,597
07/27/2020,35,35,35,35,0.09K,0.00%,596
07/29/2020,34.75,35,35,34.75,0.19K,-0.71%,595
07/30/2020,35,35,35,35,0.05K,0.72%,594
08/04/2020,35,35,35,35,0.40K,0.00%,593
08/06/2020,35,35,35,35,1.59K,0.00%,592
08/07/2020,35,35,35.5,35,9.62K,0.00%,591
08/10/2020,35,35,36.45,35,184.95K,0.00%,590
08/11/2020,35,35.05,35.05,34.75,63.88K,0.00%,589
08/12/2020,34.5,34.95,34.95,34.5,14.71K,-1.43%,588
08/13/2020,35,35,35,35,0.10K,1.45%,587
08/14/2020,34,34,34,34,1.12K,-2.86%,586
08/17/2020,34.95,33.25,34.95,33.25,13.43K,2.79%,585
08/18/2020,32.75,33.65,33.65,32.75,43.58K,-6.29%,584
08/19/2020,32.8,33,33,32.75,13.25K,0.15%,583
08/20/2020,32.8,32.8,32.8,32.8,1.15K,0.00%,582
08/21/2020,34.9,34.35,34.9,34.35,0.50K,6.40%,581
08/25/2020,34.95,34.8,34.95,34.8,0.80K,0.14%,580
08/27/2020,34.8,33.5,34.8,33.3,1.72K,-0.43%,579
08/28/2020,33.3,33.3,33.3,33.3,1.00K,-4.31%,578
09/02/2020,34.45,34.4,34.45,34.4,0.22K,3.45%,577
09/03/2020,34.5,34.5,34.5,34.5,0.47K,0.15%,576
09/04/2020,34.5,33.25,34.5,33.1,7.09K,0.00%,575
09/07/2020,35,34.55,35,34.55,6.55K,1.45%,574
09/08/2020,35,35,35.6,35,176.20K,0.00%,573
09/09/2020,35.7,35.6,35.75,35,825.14K,2.00%,572
09/10/2020,35.95,35.95,36.5,35.5,242.00K,0.70%,571
09/11/2020,36,36.25,36.25,35.7,610.22K,0.14%,570
09/14/2020,36,36.75,36.75,35.75,61.39K,0.00%,569
09/15/2020,36.25,36.25,36.5,36.05,72.10K,0.69%,568
09/16/2020,36,36.5,36.5,35.85,66.05K,-0.69%,567
09/17/2020,35.5,36,36,35.5,21.46K,-1.39%,566
09/18/2020,36.25,35.75,36.4,35.25,18.81K,2.11%,565
09/21/2020,36,35.5,36,35.5,411.38K,-0.69%,564
09/22/2020,35.4,36.3,36.3,35.4,9.10K,-1.67%,563
09/23/2020,35.5,36,36.2,35.4,11.93K,0.28%,562
09/24/2020,35.95,35.5,36,35.5,26.80K,1.27%,561
09/25/2020,35.75,35.4,36,35,43.06K,-0.56%,560
09/28/2020,35.5,35.6,36,35.25,44.08K,-0.70%,559
09/29/2020,35.4,35.75,35.75,35.25,10.89K,-0.28%,558
09/30/2020,35.5,35.5,35.95,35.3,39.02K,0.28%,557
10/02/2020,36,36,36.5,36,139.55K,1.41%,556
10/05/2020,33,34.05,36.5,33,15.52K,-8.33%,555
10/06/2020,33.5,33,35.25,32.5,44.56K,1.52%,554
10/07/2020,34.55,33,34.7,33,15.01K,3.13%,553
10/08/2020,35,34.9,35.5,34.9,76.90K,1.30%,552
10/09/2020,34.95,36,36,34.95,24.19K,-0.14%,551
10/12/2020,34.95,34.95,35.55,34.95,69.18K,0.00%,550
10/13/2020,34,34.65,35.25,34,1.57K,-2.72%,549
10/14/2020,35,34.2,35,34.2,45.72K,2.94%,548
10/15/2020,35,35.5,35.5,34.6,270.38K,0.00%,547
10/16/2020,35,35.5,35.5,35,38.76K,0.00%,546
10/19/2020,39.55,35.7,40,35,1.44M,13.00%,545
10/20/2020,41.25,41.5,44,40.75,1.19M,4.30%,544
10/21/2020,37.5,42.25,42.25,36.5,300.28K,-9.09%,543
10/22/2020,38.45,37.45,39.9,36.5,156.46K,2.53%,542
10/23/2020,38.5,39.95,39.95,37.65,64.67K,0.13%,541
10/26/2020,37.95,37.85,38.4,36.2,58.61K,-1.43%,540
10/27/2020,38.15,37.8,38.5,37.8,24.13K,0.53%,539
10/28/2020,38.5,38.55,40.5,36.5,118.39K,0.92%,538
10/29/2020,39.75,38.5,40.25,37.45,101.15K,3.25%,537
11/02/2020,42.25,39.25,42.25,38.8,247.25K,6.29%,536
11/03/2020,42.9,42.5,43.35,42,151.70K,1.54%,535
11/04/2020,42.7,42.55,43,42,796.97K,-0.47%,534
11/05/2020,45,44.1,47.5,43.85,618.27K,5.39%,533
11/06/2020,42.25,46,46,41.35,709.86K,-6.11%,532
11/09/2020,41.2,42.5,42.5,40.4,75.86K,-2.49%,531
11/10/2020,41.45,43.45,43.45,41,60.29K,0.61%,530
11/11/2020,41,42.1,42.1,40.75,110.22K,-1.09%,529
11/12/2020,40.35,41.15,41.15,40.3,10.52K,-1.59%,528
11/13/2020,41,41,41,39.95,26.24K,1.61%,527
11/16/2020,39.1,41,41,39.1,14.39K,-4.63%,526
11/17/2020,40.55,40,41,39.5,49.50K,3.71%,525
11/18/2020,39.05,40,40,38.95,37.61K,-3.70%,524
11/19/2020,39.05,39.5,40,38.95,26.63K,0.00%,523
11/20/2020,40,40,40.3,39.5,5.38K,2.43%,522
11/23/2020,40.35,39.75,41.4,39.05,14.78K,0.87%,521
11/24/2020,39.25,39.5,41,39.2,14.88K,-2.73%,520
11/25/2020,39.05,40.5,40.5,38.95,28.42K,-0.51%,519
11/26/2020,39.5,40,40,39,23.00K,1.15%,518
11/27/2020,39.75,39,40.4,39,5.89K,0.63%,517
11/30/2020,40,39.5,40,39,1.97K,0.63%,516
12/01/2020,40,40.5,40.5,39.5,49.88K,0.00%,515
12/02/2020,39.75,40.5,40.5,39.25,41.16K,-0.63%,514
12/03/2020,39.5,40,40.45,39.25,35.19K,-0.63%,513
12/04/2020,39.25,40,40,39.25,43.45K,-0.63%,512
12/07/2020,39.5,39.4,39.6,39.25,20.09K,0.64%,511
12/08/2020,39.95,39,39.95,38.95,97.57K,1.14%,510
12/09/2020,40.85,39.3,41,39.3,17.45K,2.25%,509
12/10/2020,40.3,40.75,40.75,39.85,167.53K,-1.35%,508
12/11/2020,40.1,40.1,40.35,40.05,14.12K,-0.50%,507
12/14/2020,39.85,40.05,40.8,39.85,75.65K,-0.62%,506
12/15/2020,39.7,40,40.25,39.7,67.05K,-0.38%,505
12/16/2020,39.5,39.65,40,39.5,6.89K,-0.50%,504
12/17/2020,39.95,39.5,39.95,39.05,13.53K,1.14%,503
12/18/2020,40,40,40,40,0.24K,0.13%,502
12/21/2020,39.5,40,40,39.5,23.40K,-1.25%,501
12/22/2020,39.5,39.95,40,39.5,3.74K,0.00%,500
12/23/2020,40,39.55,40,39.5,6.52K,1.27%,499
12/24/2020,40,40.45,41,40,11.15K,0.00%,498
12/28/2020,40,40.5,40.5,39.8,10.45K,0.00%,497
12/30/2020,39.8,40.5,40.5,39.8,26.11K,-0.50%,496
12/31/2020,39.5,39.8,39.85,39.5,42.16K,-0.75%,495
01/04/2021,40,40,40,39.5,23.30K,1.27%,494
01/05/2021,40.8,40,42.05,39.6,91.25K,2.00%,493
01/06/2021,40,40.85,41.5,40,37.64K,-1.96%,492
01/07/2021,40,40,40.5,39.75,44.17K,0.00%,491
01/08/2021,39.75,40,40,39.75,12.62K,-0.63%,490
01/11/2021,39.75,39.8,41.5,39.5,79.09K,0.00%,489
01/12/2021,40.2,40,41.25,39.75,58.54K,1.13%,488
01/13/2021,40.3,40.2,41.25,40.1,45.05K,0.25%,487
01/15/2021,41.5,41,42.5,40.55,134.42K,2.98%,486
01/18/2021,42.25,41.5,44.7,41.5,56.09K,1.81%,485
01/19/2021,41.5,42.25,42.25,41.05,46.73K,-1.78%,484
01/20/2021,41.8,41.9,41.9,40.75,30.45K,0.72%,483
01/21/2021,46,41.8,52.5,41.8,559.93K,10.05%,482
01/22/2021,46.25,50,51.25,45.05,223.52K,0.54%,481
01/25/2021,46.6,46.5,47.6,45.5,247.47K,0.76%,480
01/26/2021,46.5,48.95,48.95,46.5,68.12K,-0.21%,479
01/27/2021,46,46.5,47.5,46,105.77K,-1.08%,478
01/29/2021,46.5,46,47,42.5,110.32K,1.09%,477
02/01/2021,47.3,46.85,47.3,46.5,70.02K,1.72%,476
02/02/2021,44,47.45,47.45,44,61.44K,-6.98%,475
02/03/2021,46.5,44.5,46.85,44,77.84K,5.68%,474
02/05/2021,46.05,46.8,47,45.8,39.26K,-0.97%,473
02/08/2021,47.75,48,49,47,147.78K,3.69%,472
02/09/2021,45.85,46.75,47.5,45.8,21.59K,-3.98%,471
02/10/2021,44,47.5,47.5,44,62.14K,-4.03%,470
02/16/2021,41.9,45,45,40,23.08K,-4.77%,469
02/17/2021,40.5,41.5,42,39,35.23K,-3.34%,468
02/18/2021,42,40.5,42,40.1,12.22K,3.70%,467
02/19/2021,42.1,42.1,42.4,40.2,8.64K,0.24%,466
02/22/2021,41,41.5,41.5,39,8.69K,-2.61%,465
02/23/2021,38,40,40,36,22.88K,-7.32%,464
02/24/2021,39.5,41,41,38,3.47K,3.95%,463
02/25/2021,39.9,39.5,40.8,38.5,5.24K,1.01%,462
03/01/2021,40,40,41,38.8,4.10K,0.25%,461
03/02/2021,39.8,40.9,40.9,38.3,1.37K,-0.50%,460
03/03/2021,38.2,39.8,39.8,38.1,33.10K,-4.02%,459
03/04/2021,38,38.3,38.3,34,18.96K,-0.52%,458
03/05/2021,37.8,35.3,38,35.3,0.50K,-0.53%,457
03/08/2021,41,38,41,37.8,16.59K,8.47%,456
03/09/2021,41,41.9,42.5,40,13.04K,0.00%,455
03/10/2021,41.5,42.1,42.2,40.5,47.43K,1.22%,454
03/12/2021,41.7,42.9,42.9,40,8.55K,0.48%,453
03/15/2021,42.5,40.1,42.9,40,1.82K,1.92%,452
03/16/2021,41.8,41.8,42,40.7,8.03K,-1.65%,451
03/17/2021,39,40.5,40.5,39,3.69K,-6.70%,450
03/18/2021,38,39,40.6,36.7,13.68K,-2.56%,449
03/19/2021,39.8,39,39.8,37.1,3.82K,4.74%,448
03/22/2021,37.4,38,38,37.4,2.67K,-6.03%,447
03/23/2021,37.5,37.4,37.6,37,5.35K,0.27%,446
03/24/2021,37.7,37.6,38,37,37.61K,0.53%,445
03/25/2021,37.9,37.6,38.4,37.6,8.55K,0.53%,444
03/26/2021,38,38.6,38.8,37.8,3.50K,0.26%,443
03/29/2021,37.8,37.9,38,37.8,19.29K,-0.53%,442
03/30/2021,37.6,38,38,37.6,2.27K,-0.53%,441
03/31/2021,37.5,37.9,38,36.9,2.13K,-0.27%,440
04/01/2021,37.8,38.5,38.5,37.1,4.10K,0.80%,439
04/05/2021,38.4,37.5,38.4,37.5,16.84K,1.59%,438
04/06/2021,38.5,38,38.5,38,2.53K,0.26%,437
04/07/2021,38.3,39.5,39.5,38,4.16K,-0.52%,436
04/08/2021,39.8,39,39.8,38.5,1.56K,3.92%,435
04/09/2021,39,38.7,39.8,38.1,15.76K,-2.01%,434
04/12/2021,39.7,39.1,39.8,39,7.97K,1.79%,433
04/15/2021,39.7,39.8,40,39.7,20.19K,0.00%,432
04/16/2021,39.7,39.9,40,38.3,10.12K,0.00%,431
04/19/2021,39.9,40,40,39.6,3.70K,0.50%,430
04/20/2021,38.8,39.7,39.7,38.2,22.52K,-2.76%,429
04/21/2021,38.3,38.6,38.6,38.2,1.48K,-1.29%,428
04/22/2021,38,39.8,39.8,38,3.51K,-0.78%,427
04/23/2021,36.8,38,38,36.8,14.22K,-3.16%,426
04/27/2021,37.8,36,38,36,8.49K,2.72%,425
04/28/2021,37.3,37.7,37.8,36.6,12.07K,-1.32%,424
04/29/2021,37.8,37,37.9,37,7.85K,1.34%,423
04/30/2021,37.9,37.7,37.9,37.7,5.04K,0.26%,422
05/03/2021,37.9,38,38,37,2.39K,0.00%,421
05/04/2021,37.2,37.5,37.5,37.2,1.56K,-1.85%,420
05/05/2021,37.5,38,38,37.1,1.75K,0.81%,419
05/06/2021,37.1,37.1,37.5,37,3.81K,-1.07%,418
05/07/2021,38,38,38.8,37.9,7.73K,2.43%,417
05/10/2021,37.2,38,38.5,37.2,4.62K,-2.11%,416
05/11/2021,38.5,37.2,38.5,37,3.58K,3.49%,415
05/12/2021,38.4,38.4,38.4,37.5,0.35K,-0.26%,414
05/13/2021,40.8,39,41,39,54.67K,6.25%,413
05/17/2021,41,40.9,41.9,40.9,31.59K,0.49%,412
05/18/2021,41,41.4,41.4,40.1,23.65K,0.00%,411
05/19/2021,40.8,40.8,40.9,40.1,8.70K,-0.49%,410
05/20/2021,41.1,41.5,41.5,40.4,26.87K,0.74%,409
05/21/2021,39.6,41.3,41.3,39.3,36.13K,-3.65%,408
05/24/2021,40.2,40.1,40.2,39.5,3.52K,1.52%,407
05/25/2021,40.7,40,41.2,39.6,5.45K,1.24%,406
05/28/2021,40.7,40.7,40.7,40.5,0.69K,0.00%,405
05/31/2021,40.5,41,41,40,7.07K,-0.49%,404
06/01/2021,40.4,40.5,41.4,40,13.66K,-0.25%,403
06/02/2021,40.9,41.5,42,40.9,16.43K,1.24%,402
06/03/2021,41.3,41.2,41.4,40.8,5.35K,0.98%,401
06/04/2021,40.8,40.9,41,40.8,2.08K,-1.21%,400
06/07/2021,41.2,41.5,41.5,40.8,2.20K,0.98%,399
06/08/2021,41.5,41.2,41.5,41.1,23.15K,0.73%,398
06/09/2021,41.7,41.1,42,41.1,3.41K,0.48%,397
06/10/2021,41.9,41.7,41.9,41.2,9.18K,0.48%,396
06/11/2021,41.4,41.9,41.9,41.2,5.75K,-1.19%,395
06/14/2021,42,41.5,42,41.4,11.05K,1.45%,394
06/15/2021,41.5,42,42,41.5,7.45K,-1.19%,393
06/16/2021,41.9,42,42,41.5,5.23K,0.96%,392
06/17/2021,41.7,42,42,41.3,3.24K,-0.48%,391
06/18/2021,41.6,42,42.1,41.6,46.75K,-0.24%,390
06/21/2021,41.5,43,43,41,17.24K,-0.24%,389
06/22/2021,41.6,41.3,41.6,41.1,1.52K,0.24%,388
06/23/2021,41.4,41.3,41.5,41.3,9.03K,-0.48%,387
06/25/2021,41.4,41.5,41.6,41,14.83K,0.00%,386
06/28/2021,40,41,41,39.8,16.20K,-3.38%,385
06/29/2021,39.8,40.5,40.5,39.6,9.98K,-0.50%,384
06/30/2021,40,39.8,40,39.7,4.48K,0.50%,383
